Taxon,Continent,Country,Region,Location,Lat,Lon,Year,GBIF_ID,institutionCode,collectionCode,catalogNumber,recordNumber,basisOfRecord,Comments
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.504339,7.666879,2008,2027971671,Miljodir,Villrein,BV00001034,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.05688,7.908466,2008,2027971664,Miljodir,Villrein,BV00001078,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.068425,7.641219,2008,2027971663,Miljodir,Villrein,BV00001079,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.399828,7.571827,2008,2027971661,Miljodir,Villrein,BV00001038,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.088031,8.040411,2008,2027971660,Miljodir,Villrein,BV00001072,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.407557,7.725205,2008,2027971659,Miljodir,Villrein,BV00001075,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.480056,7.596812,2008,2027971657,Miljodir,Villrein,BV00001024,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.305505,7.59383,2008,2027971653,Miljodir,Villrein,BV00001015,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.080494,7.775772,2008,2027971651,Miljodir,Villrein,BV00001076,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.213699,7.633001,2008,2027971644,Miljodir,Villrein,BV00001080,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.310813,7.606258,2008,2027971639,Miljodir,Villrein,BV00001016,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.381814,7.898085,2008,2027971631,Miljodir,Villrein,BV00001009,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.672524,6.949793,2008,2027971624,Miljodir,Villrein,BV00001003,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.432455,6.442621,2008,2027971592,Miljodir,Villrein,BV00001000,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.396978,6.446202,2008,2027971541,Miljodir,Villrein,BV00000999,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,58.987682,6.605942,2008,2027971522,Miljodir,Villrein,BV00000974,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.142241,6.609029,2008,2027971502,Miljodir,Villrein,BV00000966,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.769176,7.027513,2008,2027971494,Miljodir,Villrein,BV00000988,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.720315,6.977324,2008,2027971477,Miljodir,Villrein,BV00000995,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.770622,7.060207,2008,2027971472,Miljodir,Villrein,BV00000981,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.555623,6.956321,2008,2027971460,Miljodir,Villrein,BV00000972,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.749294,6.973375,2008,2027971458,Miljodir,Villrein,BV00000993,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.53863,6.929031,2008,2027971457,Miljodir,Villrein,BV00000977,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.081844,8.036067,2008,2027971444,Miljodir,Villrein,BV00001071,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.06956,6.942136,2008,2027971442,Miljodir,Villrein,BV00000991,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.041843,6.780773,2008,2027971441,Miljodir,Villrein,BV00000976,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.139635,6.55924,2008,2027971437,Miljodir,Villrein,BV00000970,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.755601,7.019954,2008,2027971433,Miljodir,Villrein,BV00000984,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,58.949001,7.213208,2009,2027971428,Miljodir,Villrein,BV00001001,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.180572,6.589827,2008,2027971427,Miljodir,Villrein,BV00000975,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.127323,6.56285,2008,2027971416,Miljodir,Villrein,BV00000967,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.125419,6.630361,2008,2027971411,Miljodir,Villrein,BV00000965,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.298247,7.594623,2008,2027971406,Miljodir,Villrein,BV00001013,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,58.946881,7.155498,2008,2027971403,Miljodir,Villrein,BV00000989,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.197774,7.373531,2008,2027971396,Miljodir,Villrein,BV00000997,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.169518,6.5452,2008,2027971391,Miljodir,Villrein,BV00000973,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.322516,7.831785,2008,2027971381,Miljodir,Villrein,BV00001012,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,58.983685,7.086289,2008,2027971379,Miljodir,Villrein,BV00000983,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,58.887682,7.079563,2008,2027971378,Miljodir,Villrein,BV00001002,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.138644,7.178326,2008,2027971365,Miljodir,Villrein,BV00000998,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.350365,7.931506,2008,2027971359,Miljodir,Villrein,BV00001011,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.692948,7.395095,2008,2027971358,Miljodir,Villrein,BV00000979,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.067328,7.270624,2008,2027971353,Miljodir,Villrein,BV00000994,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.271678,6.767001,2008,2027971344,Miljodir,Villrein,BV00000968,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.318671,7.605089,2008,2027971336,Miljodir,Villrein,BV00001014,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.109125,6.906351,2008,2027971308,Miljodir,Villrein,BV00000980,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.241976,7.088431,2008,2027971301,Miljodir,Villrein,BV00000971,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.583283,7.703645,2008,2027971293,Miljodir,Villrein,BV00001004,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.334008,7.975098,2008,2027971290,Miljodir,Villrein,BV00001007,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.184454,7.23919,2008,2027971286,Miljodir,Villrein,BV00000990,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.203938,7.240559,2008,2027971252,Miljodir,Villrein,BV00000992,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.036457,6.82609,2008,2027971243,Miljodir,Villrein,BV00000978,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.338877,7.939516,2008,2027971231,Miljodir,Villrein,BV00001010,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Austhei trekkvei,59.321523,7.940037,2008,2027971230,Miljodir,Villrein,BV00001008,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.173387,7.203631,2008,2027971211,Miljodir,Villrein,BV00000987,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.586708,7.224961,2008,2027971121,Miljodir,Villrein,BV00000982,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.60269,7.176822,2008,2027971069,Miljodir,Villrein,BV00000969,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.282207,6.66884,2008,2027971045,Miljodir,Villrein,BV00000964,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.443328,6.945303,2008,2027971044,Miljodir,Villrein,BV00000960,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.257927,6.643366,2008,2027971019,Miljodir,Villrein,BV00000963,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.24647,6.785627,2008,2027970950,Miljodir,Villrein,BV00000958,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.252464,6.612055,2008,2027970862,Miljodir,Villrein,BV00000961,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.225689,6.773452,2008,2027970858,Miljodir,Villrein,BV00000959,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,58.82772,7.153198,2008,2027970808,Miljodir,Villrein,BV00000962,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.283222,7.320438,2008,2027970705,Miljodir,Villrein,BV00000957,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.074302,7.264481,2008,2027970665,Miljodir,Villrein,BV00000956,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkområde,58.777478,7.163466,2009,2027901393,Miljodir,Villrein,BV00000213,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.193371,6.580485,2008,2027847576,Miljodir,Villrein,BV00000955,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.722805,7.116962,2008,2027846073,Miljodir,Villrein,BV00000946,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.691055,7.199311,2008,2027846054,Miljodir,Villrein,BV00000948,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Snøhetta trekkområde,62.305141,9.335155,2012,2027844375,Miljodir,Villrein,BV00000541,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.16442,7.235321,2008,2027844023,Miljodir,Villrein,BV00000954,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.174001,7.29936,2008,2027844013,Miljodir,Villrein,BV00000952,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.635178,7.097164,2008,2027843995,Miljodir,Villrein,BV00000936,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.50294,7.108255,2008,2027843990,Miljodir,Villrein,BV00000953,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.436016,7.054101,2008,2027843984,Miljodir,Villrein,BV00000928,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.387192,7.227533,2008,2027843983,Miljodir,Villrein,BV00000927,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen trekkvei,60.742609,5.908523,1998,2027843558,Miljodir,Villrein,BV00000710,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen trekkvei,60.865759,6.26463,1998,2027843556,Miljodir,Villrein,BV00000708,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Fjellheimen trekkvei,60.891024,6.25941,1998,2027843551,Miljodir,Villrein,BV00000709,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Sølnkletten trekkvei,61.991153,10.355674,2005,2027843342,Miljodir,Villrein,BV00000794,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Sølnkletten trekkvei,61.99256,10.215951,2005,2027843339,Miljodir,Villrein,BV00000792,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Sølnkletten trekkvei,61.979826,10.28418,2005,2027843332,Miljodir,Villrein,BV00000793,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.024396,7.002685,2008,2027842910,Miljodir,Villrein,BV00000937,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.807092,7.006328,2008,2027842866,Miljodir,Villrein,BV00000818,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,58.949241,7.374077,2008,2027842825,Miljodir,Villrein,BV00000886,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Gråfjell,60.336826,9.417072,2016,2027842499,Miljodir,Villrein,BV00000601,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Flatvollen,60.375508,9.20686,2016,2027842441,Miljodir,Villrein,BV00000595,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Storneset,60.416153,8.871798,2016,2027842141,Miljodir,Villrein,BV00000603,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Norefjell-Reinsjøfjell,60.359445,9.135828,2016,2027842070,Miljodir,Villrein,BV00000624,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Reinsjøfjell-vest,60.388956,8.940928,2016,2027842059,Miljodir,Villrein,BV00000602,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.170869,7.331796,2008,2027842046,Miljodir,Villrein,BV00000951,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Reinsjøfjell-nord,60.420808,9.037922,2016,2027841703,Miljodir,Villrein,BV00000599,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
Rangifer tarandus,Eurasia,NO,NA,Setesdal-Ryfylke trekkvei,59.707938,7.08179,2008,2027841692,Miljodir,Villrein,BV00000947,NA,HUMAN_OBSERVATION,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
